,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years,Education weight,Experience weight,Training weight,Prestige,popularity
593,41-3011,detailed,advertising sales agents,110040,68040,54940,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,9.929078014184396,28.368794326241133,19.148936170212767,20.56737588652482,14.893617021276595,7.092198581560283,42.2,53.8,89.6,5.5,2.4,16.4,3.1,2.0,1.0,4.5,612360.0,888896564425.5317
594,41-3021,detailed,insurance sales agents,409950,69100,52180,High school diploma or equivalent,None,Moderate-term on-the-job training,0.4680187207488299,7.956318252730109,20.59282371294852,19.34477379095164,21.8408736349454,19.50078003120125,10.29641185647426,45.6,50.1,79.9,10.8,5.7,14.0,7.0,2.0,1.0,4.5,621900.0,5753894475819.033
595,41-3031,detailed,"securities, commodities, and financial services sales agents",440300,96540,64770,Bachelor's degree,None,Moderate-term on-the-job training,0.4132231404958678,7.43801652892562,22.31404958677686,22.727272727272727,21.074380165289256,20.24793388429752,5.785123966942149,43.7,22.8,85.2,4.3,9.0,8.2,4.2,3.0,1.0,4.5,1303290.0,5385335499669.421
596,41-3041,detailed,travel agents,55180,46650,42350,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,13.72549019607843,11.764705882352942,29.41176470588235,31.37254901960784,13.72549019607843,53.0,79.5,85.0,7.3,7.3,5.4,5.4,2.0,1.0,4.5,419850.0,190789718823.52942
597,41-3091,detailed,"sales representatives of services, except advertising, insurance, financial services, and travel",977070,70490,58770,High school diploma or equivalent,None,Moderate-term on-the-job training,0.8880994671403197,7.282415630550622,27.53108348134991,21.136767317939608,21.847246891651864,17.05150976909414,4.085257548845471,41.7,34.0,85.4,7.7,4.9,12.1,9.8,2.0,1.0,4.5,634410.0,24097219171960.92
598,41-4000,minor,"sales representatives, wholesale and manufacturing",1566820,78310,65420,No formal educational credential,None,None,0.4108463434675431,4.7658175842235,20.54231717337716,22.76088742810189,23.99342645850452,20.049301561216105,7.477403451109285,45.6,30.5,88.8,4.5,4.2,13.6,4.8,1.0,1.0,1.0,78310.0,15147163986695.152
599,41-4011,detailed,"sales representatives, wholesale and manufacturing, technical and scientific products",288150,99680,86650,Bachelor's degree,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.1,3.0,1.0,4.5,1345680.0,6121645486581.539
600,41-4012,detailed,"sales representatives, wholesale and manufacturing, except technical and scientific products",1278670,73500,62070,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,4.5,2.0,1.0,4.5,661500.0,14776446847071.7
601,41-9000,minor,other sales and related workers,628640,54890,37560,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,0.1,1.0,1.0,1.0,54890.0,120561024364.36435
602,41-9010,broad,"models, demonstrators, and product promoters",72340,37630,32490,No formal educational credential,None,None,10.714285714285714,21.428571428571427,17.857142857142858,7.142857142857143,7.142857142857143,10.714285714285714,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0,1.0,1.0,37630.0,1020807825000.0
603,41-9011,detailed,demonstrators and product promoters,69990,37080,32500,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.3,1.0,1.0,3.5,129780.0,661927258960.9509
604,41-9012,detailed,models,2350,54050,31910,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,11.4,1.0,1.0,1.0,54050.0,50591796227.83809
605,41-9020,broad,real estate brokers and sales agents,213350,66890,51220,No formal educational credential,None,None,0.0964320154291224,2.700096432015429,14.368370298939247,20.73288331726133,22.757955641272904,23.529411764705884,15.814850530376084,50.2,57.5,84.9,7.9,5.0,14.5,4.2,1.0,1.0,1.0,66890.0,1028831800327.8688
606,41-9021,detailed,real estate brokers,44610,81630,60370,High school diploma or equivalent,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,4.5,2.0,2.0,1.0,326520.0,572540510144.2458
607,41-9022,detailed,real estate sales agents,168740,62990,49040,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,4.1,2.0,1.0,4.5,566910.0,1522597796543.6887
608,41-9031,detailed,sales engineers,63780,117270,108830,Bachelor's degree,None,Moderate-term on-the-job training,0.0,5.714285714285714,28.571428571428573,28.571428571428573,22.857142857142858,11.428571428571429,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,7.9,3.0,1.0,4.5,1583145.0,2025870745371.4285
609,41-9041,detailed,telemarketers,117610,30930,27920,No formal educational credential,None,Short-term on-the-job training,2.083333333333333,25.0,29.166666666666668,10.416666666666666,12.5,14.583333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-18.3,1.0,1.0,3.5,108255.0,-3744534070687.5
610,41-9090,broad,miscellaneous sales and related workers,161550,39590,30510,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-4.5,1.0,1.0,1.0,39590.0,-1005580087820.1846
611,41-9091,detailed,"door-to-door sales workers, news and street vendors, and related workers",8360,36740,29730,No formal educational credential,None,Short-term on-the-job training,2.631578947368421,7.894736842105263,15.789473684210526,23.68421052631579,16.666666666666668,18.42105263157895,14.912280701754383,45.3,62.4,81.9,13.3,1.5,22.4,-24.1,1.0,1.0,3.5,128590.0,-194795480000.0
612,41-9099,detailed,"sales and related workers, all other",153180,39750,30550,High school diploma or equivalent,None,None,4.73186119873817,13.564668769716087,22.39747634069401,17.981072555205046,17.981072555205046,14.195583596214512,8.832807570977918,40.3,52.2,79.6,12.6,4.4,13.8,1.7,2.0,1.0,1.0,79500.0,421229295425.8675
613,43-1000,minor,supervisors of office and administrative support workers,1427260,62010,58450,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-1.5,1.0,1.0,1.0,62010.0,-4638395450779.97
614,43-1011,detailed,first-line supervisors of office and administrative support workers,1427260,62010,58450,High school diploma or equivalent,Less than 5 years,None,0.0,2.985074626865672,19.9528672427337,23.40926944226237,24.587588373919875,21.838177533385704,7.069913589945012,46.5,69.2,80.6,12.8,3.9,13.6,-1.5,2.0,2.0,1.0,248040.0,-3045162918994.501
615,43-2000,minor,communications equipment operators,66960,35050,32060,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-20.6,1.0,1.0,1.0,35050.0,-1689205064263.242
616,43-2011,detailed,"switchboard operators, including answering service",59270,33980,31430,High school diploma or equivalent,None,Short-term on-the-job training,0.0,8.333333333333334,8.333333333333334,25.0,33.333333333333336,25.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-22.7,2.0,1.0,3.5,237860.0,-761961290333.3334
617,43-2021,detailed,telephone operators,4630,39340,37710,High school diploma or equivalent,None,Short-term on-the-job training,0.0,4.3478260869565215,26.08695652173913,21.73913043478261,13.043478260869565,30.43478260869565,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,-25.4,2.0,1.0,3.5,275380.0,-140805385913.04346
618,43-2099,detailed,"communications equipment operators, all other",3070,49260,46680,High school diploma or equivalent,None,Short-term on-the-job training,0.0,25.0,25.0,25.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,2.0,1.0,3.5,344820.0,104347458000.0
619,43-3000,minor,financial clerks,2770580,41920,39550,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-4.9,1.0,1.0,1.0,41920.0,-19883816015832.09
620,43-3011,detailed,bill and account collectors,222030,40630,38100,High school diploma or equivalent,None,Moderate-term on-the-job training,3.061224489795918,11.224489795918368,23.46938775510204,19.387755102040817,20.40816326530612,17.346938775510203,5.1020408163265305,41.0,66.0,72.1,23.9,2.1,15.8,-9.2,2.0,1.0,4.5,365670.0,-3133444140367.3467
621,43-3021,detailed,billing and posting clerks,445160,41610,39590,High school diploma or equivalent,None,Moderate-term on-the-job training,0.9216589861751152,5.299539170506913,23.04147465437788,22.119815668202765,24.65437788018433,18.202764976958527,5.529953917050691,44.1,89.1,74.7,15.5,4.8,15.3,2.9,2.0,1.0,4.5,374490.0,1571903347714.2856
622,43-3031,detailed,"bookkeeping, accounting, and auditing clerks",1443940,44100,42410,"Some college, no degree",None,Moderate-term on-the-job training,0.5089058524173028,4.325699745547074,14.58863443596268,17.472434266327397,24.512298558100085,25.869380831212894,12.72264631043257,50.4,87.3,86.5,7.7,4.0,14.2,-3.0,2.5,1.0,4.5,496125.0,-3710484902290.076
623,43-3041,detailed,gambling cage workers,10560,29700,28650,High school diploma or equivalent,None,Short-term on-the-job training,0.0,0.0,15.384615384615383,7.6923076923076925,15.384615384615383,38.46153846153846,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2.0,1.0,3.5,207900.0,94089600000.0
624,43-3051,detailed,payroll and timekeeping clerks,133870,48290,47020,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,2.73972602739726,21.91780821917808,22.6027397260274,17.80821917808219,24.65753424657534,9.58904109589041,46.8,86.9,81.6,10.2,3.4,12.4,-12.9,2.0,1.0,4.5,434610.0,-2056268506931.5068
625,43-3061,detailed,procurement clerks,61000,45400,44740,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,2.9411764705882355,20.58823529411765,29.41176470588235,23.529411764705884,23.529411764705884,2.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,2.0,1.0,4.5,408600.0,-332328000000.0
626,43-3071,detailed,tellers,423570,32960,32620,High school diploma or equivalent,None,Short-term on-the-job training,3.942652329749104,21.14695340501792,30.82437275985663,16.487455197132615,11.11111111111111,12.186379928315413,4.659498207885305,31.9,80.4,82.5,12.2,3.7,17.7,-16.9,2.0,1.0,3.5,230720.0,-13192268919741.934
627,43-3099,detailed,"financial clerks, all other",30470,46310,44160,High school diploma or equivalent,None,Short-term on-the-job training,2.912621359223301,13.592233009708735,23.300970873786408,22.33009708737864,18.446601941747574,15.533980582524272,4.854368932038835,39.7,66.1,80.8,8.2,7.3,13.1,7.5,2.0,1.0,3.5,324170.0,421264759951.45624
628,43-4000,minor,information and record clerks,5480860,37900,35300,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,0.2,1.0,1.0,1.0,37900.0,1451541983427.2593
629,43-4011,detailed,brokerage clerks,44720,58460,55270,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,50.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.8,2.0,1.0,4.5,526140.0,-1281022288000.0002
630,43-4021,detailed,correspondence clerks,6150,40070,38400,High school diploma or equivalent,None,Short-term on-the-job training,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,2.0,1.0,3.5,280490.0,-0.0
631,43-4031,detailed,"court, municipal, and license clerks",156100,43490,40930,High school diploma or equivalent,None,Long-term on-the-job training,0.0,5.2631578947368425,23.68421052631579,15.789473684210526,22.36842105263158,23.68421052631579,9.210526315789474,48.9,85.1,69.5,23.1,2.7,12.1,5.8,2.0,1.0,6.5,565370.0,1139801942631.579
632,43-4041,detailed,"credit authorizers, checkers, and clerks",24600,43580,41730,High school diploma or equivalent,None,Moderate-term on-the-job training,1.818181818181818,3.636363636363636,40.0,9.090909090909092,14.545454545454543,25.454545454545453,5.454545454545454,44.2,64.9,80.0,7.8,7.8,17.1,-4.8,2.0,1.0,4.5,392220.0,-233905745454.54544
633,43-4051,detailed,customer service representatives,2833250,38510,35830,High school diploma or equivalent,None,Short-term on-the-job training,8.111480865224626,15.515806988352743,27.911813643926788,17.762063227953412,13.26955074875208,13.103161397670547,4.284525790349417,34.8,63.8,73.1,17.7,4.9,19.6,-1.2,2.0,1.0,3.5,269570.0,-6748022238394.343
634,43-4061,detailed,"eligibility interviewers, government programs",138820,47990,47110,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,2.4390243902439024,25.60975609756097,28.04878048780488,17.073170731707318,24.390243902439025,2.4390243902439024,43.1,81.8,61.5,20.7,11.4,26.8,3.8,2.0,1.0,4.5,431910.0,710068701609.756
635,43-4071,detailed,file clerks,91560,36140,34090,High school diploma or equivalent,None,Short-term on-the-job training,5.590062111801243,16.149068322981368,20.496894409937887,14.906832298136646,14.906832298136646,21.73913043478261,5.590062111801243,40.8,77.6,83.0,8.8,5.6,16.0,-12.6,2.0,1.0,3.5,252980.0,-1760951983304.348
636,43-4081,detailed,"hotel, motel, and resort desk clerks",222550,26900,25490,High school diploma or equivalent,None,Short-term on-the-job training,5.494505494505495,28.571428571428573,31.86813186813187,9.89010989010989,9.89010989010989,9.89010989010989,4.395604395604396,29.8,82.6,69.1,21.9,3.0,27.7,16.4,2.0,1.0,3.5,188300.0,6473417010989.01
637,43-4111,detailed,"interviewers, except eligibility and loan",173800,37640,36170,High school diploma or equivalent,None,Short-term on-the-job training,0.9615384615384616,14.903846153846152,26.442307692307693,17.307692307692307,16.826923076923077,14.903846153846152,9.134615384615383,40.8,78.3,72.1,20.5,3.4,18.1,-6.5,2.0,1.0,3.5,263480.0,-1799003800000.0
