,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years
100,15-2041,detailed,statisticians,38860,97170,92270,Master's degree,None,None,0.0,6.557377049180328,24.59016393442623,24.59016393442623,27.868852459016395,11.475409836065573,3.278688524590164,42.3,50.3,60.4,7.9,28.0,2.0,35.4
101,15-2098,detailed,"data scientists and mathematical science occupations, all other",59680,103930,98230,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,31.4
102,17-1000,minor,"architects, surveyors, and cartographers",180930,82030,76190,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,2.6
103,17-1010,broad,"architects, except naval",124630,87130,80350,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,2.6
104,17-1011,detailed,"architects, except landscape and naval",103900,89470,82320,Bachelor's degree,None,Internship/residency,0.0,2.1052631578947367,26.31578947368421,25.263157894736842,17.894736842105264,18.42105263157895,10.0,43.9,28.2,78.8,7.2,12.5,8.5,3.1
105,17-1012,detailed,landscape architects,20730,75440,70630,Bachelor's degree,None,Internship/residency,0.0,3.7037037037037037,3.7037037037037037,22.22222222222222,29.62962962962963,25.925925925925927,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
106,17-1020,broad,"surveyors, cartographers, and photogrammetrists",56310,70740,66250,No formal educational credential,None,None,2.2222222222222223,8.88888888888889,22.22222222222222,20.0,17.77777777777778,15.555555555555555,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,2.5
107,17-1021,detailed,cartographers and photogrammetrists,12600,72420,68380,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.4
108,17-1022,detailed,surveyors,43710,70260,65590,Bachelor's degree,None,Internship/residency,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,1.6
109,17-2000,minor,engineers,1673440,102500,96310,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.4
110,17-2011,detailed,aerospace engineers,60630,121110,118610,Bachelor's degree,None,None,0.0,3.875968992248062,29.45736434108527,20.155038759689923,15.503875968992247,27.906976744186046,3.10077519379845,44.1,11.6,83.3,6.8,9.1,10.5,8.3
111,17-2021,detailed,agricultural engineers,1440,101620,84410,Bachelor's degree,None,None,0.0,28.571428571428573,57.142857142857146,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
112,17-2031,detailed,bioengineers and biomedical engineers,18660,98340,92620,Bachelor's degree,None,None,0.0,4.545454545454546,54.54545454545455,13.636363636363637,13.636363636363637,13.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
113,17-2041,detailed,chemical engineers,25770,114820,108540,Bachelor's degree,None,None,0.0,7.142857142857143,35.714285714285715,20.0,17.142857142857142,14.285714285714286,4.285714285714286,39.2,19.4,81.5,1.5,13.9,10.0,9.3
114,17-2051,detailed,civil engineers,300850,95440,88570,Bachelor's degree,None,None,0.23696682464454977,7.345971563981043,28.90995260663507,21.09004739336493,17.53554502369668,20.14218009478673,4.976303317535545,41.9,16.0,81.9,3.9,13.6,12.4,8.2
115,17-2061,detailed,computer hardware engineers,64710,126140,119560,Bachelor's degree,None,None,0.0,3.3707865168539324,30.337078651685392,28.089887640449437,13.48314606741573,21.348314606741575,3.3707865168539324,42.7,18.4,54.6,5.4,39.2,14.5,1.5
116,17-2070,broad,electrical and electronics engineers,307540,108510,103390,No formal educational credential,None,None,0.746268656716418,3.3582089552238807,25.0,21.26865671641791,19.402985074626866,22.761194029850746,7.08955223880597,45.2,11.8,76.1,5.4,17.2,8.9,6.5
117,17-2071,detailed,electrical engineers,185220,105990,100830,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.8
118,17-2072,detailed,"electronics engineers, except computer",122320,112320,107540,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.2
119,17-2081,detailed,environmental engineers,50260,96890,92120,Bachelor's degree,None,None,0.0,9.090909090909092,18.181818181818183,36.36363636363637,15.151515151515152,9.090909090909092,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,3.7
120,17-2110,broad,"industrial engineers, including health and safety",313980,93890,89290,No formal educational credential,None,None,0.0,4.0,33.77777777777778,16.0,21.77777777777778,19.11111111111111,4.888888888888889,43.0,23.4,74.7,5.2,19.1,5.9,13.1
121,17-2111,detailed,"health and safety engineers, except mining safety engineers and inspectors",23780,97330,94240,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.1
122,17-2112,detailed,industrial engineers,290190,93610,88950,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,13.7
123,17-2121,detailed,marine engineers and naval architects,8700,99590,95440,Bachelor's degree,None,None,0.0,0.0,43.75,18.75,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
124,17-2131,detailed,materials engineers,24740,100550,95640,Bachelor's degree,None,None,0.0,5.660377358490566,43.39622641509434,15.09433962264151,20.754716981132077,15.09433962264151,1.8867924528301887,41.1,25.5,83.5,5.3,9.4,7.1,8.4
125,17-2141,detailed,mechanical engineers,293960,95560,90160,Bachelor's degree,None,None,0.8403361344537815,10.92436974789916,27.45098039215686,23.249299719887954,17.92717086834734,14.84593837535014,4.761904761904762,40.3,8.7,80.4,5.0,11.5,6.7,7.0
126,17-2151,detailed,"mining and geological engineers, including mining safety engineers",6270,100140,93800,Bachelor's degree,None,None,0.0,17.647058823529413,17.647058823529413,17.647058823529413,29.41176470588235,5.882352941176471,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,3.9
127,17-2161,detailed,nuclear engineers,15700,125130,116140,Bachelor's degree,None,None,0.0,0.0,50.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4
128,17-2171,detailed,petroleum engineers,27850,154330,137330,Bachelor's degree,None,None,0.0,0.0,26.666666666666668,40.0,20.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.6
129,17-2199,detailed,"engineers, all other",152380,107060,103380,Bachelor's degree,None,None,0.0,5.535714285714286,25.714285714285715,23.928571428571427,18.392857142857142,21.25,5.0,43.5,15.3,72.3,7.5,17.7,10.0,2.7
130,17-3000,minor,"drafters, engineering technicians, and mapping technicians",660660,61660,58900,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,1.9
131,17-3010,broad,drafters,187670,60390,57960,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-1.9
132,17-3011,detailed,architectural and civil drafters,99180,59120,57500,Associate's degree,None,None,2.6315789473684212,10.526315789473685,21.05263157894737,28.94736842105263,5.2631578947368425,26.31578947368421,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
133,17-3012,detailed,electrical and electronics drafters,23020,65720,62100,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,2.3
134,17-3013,detailed,mechanical drafters,51620,61490,58270,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-4.7
135,17-3019,detailed,"drafters, all other",13850,56530,54500,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-5.4
136,17-3020,broad,"engineering technologists and technicians, except drafters",419620,63740,61000,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,3.1
137,17-3021,detailed,aerospace engineering and operations technologists and technicians,11900,70680,68570,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,8.9
138,17-3022,detailed,civil engineering technologists and technicians,67270,56590,54080,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,1.8
139,17-3023,detailed,electrical and electronic engineering technologists and technicians,115270,68310,67550,Associate's degree,None,None,1.2195121951219512,7.317073170731708,18.29268292682927,17.073170731707318,23.170731707317074,17.073170731707318,17.073170731707318,46.3,3.2,79.5,8.8,7.1,15.4,1.6
140,17-3024,detailed,electro-mechanical and mechatronics technologists and technicians,13160,62800,59800,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-1.7
141,17-3025,detailed,environmental engineering technologists and technicians,17070,56570,51630,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.8
142,17-3026,detailed,industrial engineering technologists and technicians,62980,59920,57320,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.4
143,17-3027,detailed,mechanical engineering technologists and technicians,39880,60880,58230,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.7
144,17-3031,detailed,surveying and mapping technicians,53370,49770,46200,High school diploma or equivalent,None,Moderate-term on-the-job training,1.7857142857142858,14.285714285714286,19.642857142857142,8.928571428571429,28.571428571428573,16.071428571428573,10.714285714285714,48.3,9.9,89.6,3.2,3.0,6.3,3.7
145,17-3098,detailed,"calibration technologists and technicians and engineering technologists and technicians, except drafters, all other",92100,67640,64190,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.4
146,19-1000,minor,life scientists,311840,91710,81130,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,10.7
147,19-1010,broad,agricultural and food scientists,29710,76320,68830,No formal educational credential,None,None,0.0,0.0,28.125,21.875,15.625,28.125,6.25,0.0,0.0,0.0,0.0,0.0,0.0,8.7
148,19-1011,detailed,animal scientists,2680,74540,63490,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,9.7
149,19-1012,detailed,food scientists and technologists,13080,80190,73450,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.7
150,19-1013,detailed,soil and plant scientists,13950,73040,66120,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,10.0
151,19-1020,broad,biological scientists,110600,91550,83220,No formal educational credential,None,None,0.0,4.761904761904762,35.714285714285715,19.047619047619047,22.61904761904762,11.904761904761905,5.9523809523809526,41.6,46.0,79.8,5.6,13.7,10.1,4.4
